episode,episode_return,episode_length,success,reached_goal,cliff_hits,risky_visits,epsilon
482,37.84426961926957,150,0,0,0,0,0.02
483,47.31093628593619,150,0,0,0,0,0.02
484,53.185936285936165,150,0,0,0,0,0.02
485,54.177602952602825,150,0,0,0,0,0.02
486,53.47760295260283,150,0,0,0,0,0.02
487,53.47760295260283,150,0,0,0,0,0.02
488,53.710936285936164,150,0,0,0,0,0.02
489,53.9442696192695,150,0,0,0,0,0.02
490,52.377602952602835,150,0,0,0,0,0.02
491,45.777602952602855,150,0,0,0,0,0.02
492,45.31093628593619,150,0,0,0,0,0.02
493,37.84426961926957,150,0,0,0,0,0.02
494,37.84426961926957,150,0,0,0,0,0.02
495,52.155380730380614,150,0,0,0,0,0.02
496,53.310936285936165,150,0,0,0,0,0.02
497,53.65260295260283,150,0,0,0,0,0.02
498,53.9442696192695,150,0,0,0,0,0.02
499,53.244269619269495,150,0,0,0,0,0.02
500,53.710936285936164,150,0,0,0,0,0.02
