episode,episode_return,episode_length,success,reached_goal,cliff_hits,risky_visits,epsilon
482,53.94426961926949,150,0,0,0,0,0.02
483,53.9442696192695,150,0,0,0,0,0.02
484,53.185936285936165,150,0,0,0,0,0.02
485,53.019269619269494,150,0,0,0,0,0.02
486,53.710936285936164,150,0,0,0,0,0.02
487,51.31396658896648,150,0,0,0,0,0.02
488,53.9442696192695,150,0,0,0,0,0.02
489,38.61093628593624,150,0,0,0,0,0.02
490,41.18593628593622,150,0,0,0,0,0.02
491,37.61093628593624,150,0,0,0,0,0.02
492,37.61093628593624,150,0,0,0,0,0.02
493,39.57760295260289,150,0,0,0,0,0.02
494,54.177602952602825,150,0,0,0,0,0.02
495,53.9442696192695,150,0,0,0,0,0.02
496,53.47760295260283,150,0,0,0,0,0.02
497,53.65260295260283,150,0,0,0,0,0.02
498,53.710936285936164,150,0,0,0,0,0.02
499,53.47760295260283,150,0,0,0,0,0.02
500,53.94426961926949,150,0,0,0,0,0.02
